-51.6203226885212,10.126241320067606,2.1779793763366366,6,0,0,-138,158,
-43.498248402089544,18.530783388050054,2.099499771799512,10,0,0,-618,150,
-109.10979163433288,102.48747497662896,-0.2354895934049454,11,0,0,229,600,
-110.60720880325516,214.53976459507703,0.08385878449518838,12,0,0,176,600,
-39.85635215856311,367.75483767794503,0.5933151637289178,13,0,0,74,450,
-17.093731260130607,404.49859097424223,0.7005408470363504,14,0,0,72,327,
1.8774069697818856,402.87244787364284,0.7995546724812106,15,0,0,-6,287,
18.504895251194043,422.1909685880498,0.8380834471059638,16,0,0,-10,211,
29.973111762957387,418.66437732297845,0.8652841664802178,17,0,0,-73,196,
40.495868452201506,438.58652610165404,0.8289486619374432,21,0,0,-960,150,
53.60788943201869,298.658674907291,-2.968847128389177,22,0,0,440,600,
-8.853255151966167,214.3488719366569,-2.4318520388303173,23,0,0,359,600,
-171.4520396641283,180.95019694291182,-1.5764215396717622,24,0,0,241,420,
-206.532476913436,180.88192234982535,-1.352931558985884,25,0,0,234,348,
-234.69775684417564,195.09755622258422,-1.1204444045492348,26,0,0,208,266,
-251.88031407637922,202.20049708119063,-0.9374399776973621,27,0,0,199,226,
-265.6790720383283,216.03923665224625,-0.7658663829879085,28,0,0,190,175,
-273.6524956930472,225.00264810987505,-0.6009438553398944,32,0,0,953,150,
-299.2245631030091,98.56974990929882,-2.670919233689027,33,0,0,-574,600,
-234.67186839782792,-76.90155812272656,3.026589702740759,34,0,0,-591,600,
-72.06740302031065,-176.49665235606176,2.3904894126998033,35,0,0,-668,572,
104.57593139481963,-132.36669733436793,1.5945522172606492,36,0,0,-754,506,
163.69863076445068,6.853219463036339,0.6585986646797658,37,0,0,-757,492,
-18.472317797840752,98.50901839589505,-0.8278313011915623,38,0,0,-833,301,
-63.824547956385686,43.08513133668714,-2.048650126847134,39,0,0,-690,231,
-51.21783295148337,-2.2583173076806133,-3.065895999210307,40,0,0,-564,154,
-25.49099034329447,-19.43569401999673,2.3661921820970937,44,0,0,-725,150,
-118.00553325522469,59.58744312124395,-0.3992943344413209,45,0,0,276,600,
-130.7423511377126,177.95790181189636,-0.009372222921925867,46,0,0,203,600,
-60.974768248527255,333.45826921082926,0.6162577646548594,47,0,0,48,568,
4.159186982550274,393.7443236587453,0.8098098935194377,48,0,0,-36,303,
39.267547898158256,441.3768238433472,0.848063506772045,52,0,0,-969,150,
139.91367535734483,509.1330978518215,0.99164192950655,53,0,0,-1026,600,
-211.79244504690334,673.6606054707358,-0.8962747518810263,54,0,0,-695,600,
-385.16918603421084,525.1672033600241,-1.6116711551360756,55,0,0,-645,600,
-472.4643694394394,292.5377459838978,-2.3024841757730923,56,0,0,-770,589,
