-165.43387850399614,148.22013693172238,-2.6516974825911657,0,0,0,-53,0,8190,8191,8191,
-159.4381328067839,141.14763307527454,3.0967553916604036,1,0,0,-32,0,8191,8191,8191,
-156.5090280460757,129.31575315554477,2.7819342996763003,2,0,0,-21,0,1112,8191,8191,
-157.73861330323837,134.18288041715545,2.4672110898366455,3,0,0,-8,104,8191,8191,8191,
-121.69182624520575,109.66803942582561,2.1859250013590374,4,0,0,5,82,8191,8191,8191,
-89.59604821107085,83.81780259443445,2.4316446751589305,5,0,0,-4,61,8191,8191,8191,
-52.760320357718605,55.94605697694118,2.1269236150015867,6,0,0,10,38,8191,8191,8191,
-21.925419650023528,27.251936959048805,2.384355487131407,7,0,0,5,17,8190,8191,8191,
-11.548023665007952,12.665779615541851,2.6662008455177673,8,0,0,-48,0,8191,8191,8191,
-13.825226733638623,11.22104953169287,1.9396760478096626,9,0,0,-55,0,8191,8190,8191,
-15.209521037631951,16.179334687635276,1.229142865878206,10,0,0,-24,0,8191,8190,8191,
-17.53538594633562,21.098636370441966,0.8777793922059451,11,0,0,-19,0,8191,8191,730,
-17.241853657443027,20.779763597738395,0.7428982827358946,12,0,0,-14,300,8191,8191,8191,
38.858522747533,157.34594936037564,0.37705651828137904,13,0,0,-11,296,8191,8191,8191,
63.90143451077237,304.2232473239612,0.17477376589565735,14,0,0,-7,223,65288,65311,65311,
25.86201348635762,397.753405494829,-0.2745375359880553,15,0,0,2,0,752,8191,8191,
23.184107625154603,446.4269236454879,-0.061032019589495924,16,0,0,0,0,8191,1156,8191,
24.492473368659454,448.6189162710579,-0.04480018008775196,17,0,0,2,0,8190,1097,8191,
27.054526976780117,453.0598887733623,0.28759833360203796,18,0,0,-3,167,8191,8191,8191,
15.043595478722837,573.3015748666328,-0.15312990480091906,19,0,0,9,0,568,1029,8191,
17.350620603306027,557.1222427099992,0.21774567844224027,20,0,0,3,0,8191,879,512,
21.216857345023662,524.9282082569907,0.5978791573082993,21,0,0,-6,143,8191,704,625,
45.76281284927495,639.8003339475581,0.29746344355786747,22,0,0,-2,0,8191,612,513,
41.88234259311607,603.8127986405245,-0.059709298135983975,23,0,0,0,0,498,982,8191,
43.08449923814123,664.9553185282584,-0.08054056770457965,24,0,0,1,0,519,966,8191,
41.21439734210722,620.9893628043826,0.2375823988911087,25,0,0,-2,0,8191,8191,8191,
40.281749146387035,621.9890416536716,-0.09290503310518858,26,0,0,0,0,526,973,8191,
40.057430938514365,620.3690732316647,-0.09556163810267254,27,0,0,0,0,548,981,636,
39.669147298061965,600.6831126139225,-0.08975391985442177,28,0,0,-1,0,540,979,792,
35.37722890440574,610.4749480987427,-0.47194891362681063,29,0,0,1,0,8190,8191,512,
37.24409300681133,627.8126687157392,-0.1290028640542048,30,0,0,0,0,520,1004,710,
36.957614058062575,612.4989584420093,-0.12243546051788765,31,0,0,0,0,521,1006,691,
37.978904544568316,648.9044172582087,-0.13023354953753696,32,0,0,0,0,518,985,698,
36.24222780521071,603.2197678379532,-0.13112531939917282,33,0,0,0,0,522,998,8191,
38.018204516039404,644.476281487963,-0.12816145184835226,34,0,0,0,0,517,979,8191,
37.780945530988674,644.6297668850752,-0.1275994733445614,35,0,0,0,0,517,985,8191,
38.53237854871531,641.1690639505098,-0.12289278956282847,36,0,0,0,0,505,991,8191,
37.47468463042081,644.3314191955467,-0.1329211696771224,37,0,0,0,0,513,995,8191,
36.58680216124154,607.4095208892302,-0.12989922394719253,38,0,0,-1,0,533,965,8191,
32.97039354714149,639.2562581776995,-0.4838179339219222,39,0,0,1,0,8191,8191,8191,
34.43806763867457,649.9809863172934,-0.14768306735341952,40,0,0,0,0,530,996,8191,
34.37319645158653,632.7829843232507,-0.13460437447624046,41,0,0,0,0,521,982,8191,
33.82925639589958,618.7295241623851,-0.13206106023228453,42,0,0,-1,0,505,980,8191,
30.072919363880388,578.0526226692089,-0.48174766732169066,43,0,0,0,0,699,8191,8191,
31.909184480046783,583.6568193343549,-0.4562873867985,44,0,0,0,0,8191,8191,8191,
33.25014102371549,575.7210283835404,-0.4348806111908305,45,0,0,0,0,716,8191,8191,
31.754785496434643,590.8117754972291,-0.45821955381392104,46,0,0,0,0,8191,8191,8191,
29.946193062517985,636.6235841830719,-0.5103637933753709,47,0,0,1,0,8191,8191,8191,
30.869604734433473,613.5030151078497,-0.16379399577795445,48,0,0,-1,0,521,979,8191,
31.89117542157851,651.0634595252293,-0.1630996036899936,0,0,0,-30,0,533,986,8191,
32.33994594686938,570.6792388579961,-0.4216163693666588,1,0,0,-30,0,660,8191,8191,
27.37575503127227,588.4858290653767,-0.7821326098353417,2,0,0,-30,0,906,8191,8191,
26.109173547311556,654.5375835515704,-1.1626395473334268,3,0,0,-30,0,931,8191,8190,
21.712645694266854,647.4981655695756,-1.5664333388865896,4,0,0,-30,0,489,8191,8191,
22.517700745090124,614.2503547704248,-1.8764160078543142,5,0,0,-30,0,8191,8191,8191,
21.859701473279586,621.7691400741162,-2.2470159313829043,6,0,0,-30,0,8191,8191,8191,
25.20777186562323,623.7087787105093,-2.555545229968054,7,0,0,-30,0,216,8190,8191,
25.90604124565462,596.8291752271391,-2.9507419769362624,0,0,0,-8,299,8191,8190,8191,
39.417636780550325,427.43112729512046,3.0564016366731064,1,0,0,-7,215,8190,8190,8191,
73.53152693153065,317.63711441211143,2.7703476772023725,2,0,0,-50,0,8191,8191,8191,
73.40382976904124,327.54239420216385,1.8176521738597282,3,0,0,-50,0,8191,8191,8191,
